Province,Date,Cumulative confirmed cases,Confirmed cases per day,Cumulative death cases,Deaths per day,Cumulative hospitalizations cases,Hospitalizations per day,Mortality rate,Daily mortality rate,Cumulative Active Cases,Active Cases per day
British Columbia,2022-08-05,379841,115,3940,0,410,0,1.037,0.0,375491,115
Saskatchewan,2022-08-05,138968,0,1448,0,147,0,1.042,0.0,137373,0
Manitoba,2022-08-05,146524,0,2067,0,291,0,1.411,0.0,144166,0
Prince Edward Island,2022-08-05,46818,0,49,0,10,0,0.105,0.0,46759,0
New Brunswick,2022-08-05,72226,0,447,0,33,0,0.619,0.0,71746,0
Nova Scotia,2022-08-05,57197,245,468,0,44,0,0.818,0.0,56685,245
Yukon,2022-08-05,5254,4,26,0,0,0,0.495,0.0,5228,4
Newfoundland and Labrador,2022-08-05,49952,65,209,0,3,0,0.418,0.0,49740,65
Prince Edward Island,2022-08-06,47694,876,51,2,10,0,0.107,0.228,47633,874
Nova Scotia,2022-08-06,57361,164,468,0,44,0,0.816,0.0,56849,164
Saskatchewan,2022-08-06,138968,0,1448,0,147,0,1.042,0.0,137373,0
British Columbia,2022-08-06,379946,105,3995,55,410,0,1.051,52.381,375541,50
Yukon,2022-08-06,5268,14,29,3,0,0,0.55,21.429,5239,11
Manitoba,2022-08-06,146874,350,2079,12,291,0,1.415,3.429,144504,338
Alberta,2022-08-06,597230,245,4673,0,702,0,0.782,0.0,591855,245
Newfoundland and Labrador,2022-08-06,50018,66,209,0,3,0,0.418,0.0,49806,66
Nova Scotia,2022-08-07,57565,204,468,0,44,0,0.813,0.0,57053,204
Manitoba,2022-08-07,146874,0,2079,0,291,0,1.415,0.0,144504,0
Alberta,2022-08-07,597442,212,4673,0,702,0,0.782,0.0,592067,212
British Columbia,2022-08-07,380078,132,3995,0,410,0,1.051,0.0,375673,132
Saskatchewan,2022-08-07,138968,0,1448,0,147,0,1.042,0.0,137373,0
Quebec,2022-08-07,1148897,778,15429,16,2057,0,1.343,2.057,1131411,762
Prince Edward Island,2022-08-07,47694,0,51,0,10,0,0.107,0.0,47633,0
Ontario,2022-08-07,1390963,880,13838,8,1374,25,0.995,0.909,1375751,847
New Brunswick,2022-08-07,72968,0,451,0,32,0,0.618,0.0,72485,0
Yukon,2022-08-07,5274,6,29,0,0,0,0.55,0.0,5245,6
Newfoundland and Labrador,2022-08-07,50040,22,209,0,3,0,0.418,0.0,49828,22
British Columbia,2022-08-08,380172,94,3995,0,410,0,1.051,0.0,375767,94
Prince Edward Island,2022-08-08,47694,0,51,0,10,0,0.107,0.0,47633,0
Yukon,2022-08-08,5281,7,29,0,0,0,0.549,0.0,5252,7
Newfoundland and Labrador,2022-08-08,50058,18,209,0,3,0,0.418,0.0,49846,18
Quebec,2022-08-08,1149681,784,15439,10,2057,0,1.343,1.276,1132185,774
Manitoba,2022-08-08,146874,0,2079,0,291,0,1.415,0.0,144504,0
New Brunswick,2022-08-08,72968,0,451,0,32,0,0.618,0.0,72485,0
Saskatchewan,2022-08-08,138968,0,1448,0,147,0,1.042,0.0,137373,0
Alberta,2022-08-08,597657,215,4694,21,702,0,0.785,9.767,592261,194
Nova Scotia,2022-08-08,57900,335,473,5,44,0,0.817,1.493,57383,330
Newfoundland and Labrador,2022-08-09,50126,68,209,0,3,0,0.417,0.0,49914,68
Manitoba,2022-08-09,146874,0,2079,0,291,0,1.415,0.0,144504,0
Prince Edward Island,2022-08-09,47694,0,51,0,10,0,0.107,0.0,47633,0
Yukon,2022-08-09,5286,5,29,0,0,0,0.549,0.0,5257,5
Nova Scotia,2022-08-09,58212,312,473,0,44,0,0.813,0.0,57695,312
New Brunswick,2022-08-09,72968,0,451,0,32,0,0.618,0.0,72485,0
Alberta,2022-08-09,597934,277,4694,0,702,0,0.785,0.0,592538,277
British Columbia,2022-08-09,380312,140,3995,0,410,0,1.05,0.0,375907,140
Ontario,2022-08-09,1394065,1909,13859,9,1397,36,0.994,0.471,1378809,1864
Saskatchewan,2022-08-09,138968,0,1448,0,147,0,1.042,0.0,137373,0
Newfoundland and Labrador,2022-08-10,50194,68,217,8,3,0,0.432,11.765,49974,60
Yukon,2022-08-10,5288,2,29,0,0,0,0.548,0.0,5259,2
Prince Edward Island,2022-08-10,47694,0,51,0,10,0,0.107,0.0,47633,0
New Brunswick,2022-08-10,72968,0,451,0,32,0,0.618,0.0,72485,0
Ontario,2022-08-10,1395750,1685,13868,9,1406,9,0.994,0.534,1380476,1667
Saskatchewan,2022-08-10,138968,0,1448,0,147,0,1.042,0.0,137373,0
British Columbia,2022-08-10,380459,147,3995,0,410,0,1.05,0.0,376054,147
Quebec,2022-08-10,1152077,1130,15468,12,2102,64,1.343,1.062,1134507,1054
Manitoba,2022-08-10,146874,0,2079,0,291,0,1.415,0.0,144504,0
Alberta,2022-08-10,598181,247,4694,0,748,46,0.785,0.0,592739,201
Nova Scotia,2022-08-10,58470,258,473,0,44,0,0.809,0.0,57953,258
Newfoundland and Labrador,2022-08-11,50256,62,217,0,3,0,0.432,0.0,50036,62
Manitoba,2022-08-11,146874,0,2079,0,291,0,1.415,0.0,144504,0
New Brunswick,2022-08-11,72968,0,451,0,32,0,0.618,0.0,72485,0
Alberta,2022-08-11,598452,271,4694,0,748,0,0.784,0.0,593010,271
Prince Edward Island,2022-08-11,47694,0,51,0,10,0,0.107,0.0,47633,0
Yukon,2022-08-11,5293,5,29,0,0,0,0.548,0.0,5264,5
Nova Scotia,2022-08-11,58732,262,473,0,44,0,0.805,0.0,58215,262
Saskatchewan,2022-08-11,138968,0,1448,0,147,0,1.042,0.0,137373,0
Prince Edward Island,2022-08-12,47694,0,51,0,10,0,0.107,0.0,47633,0
British Columbia,2022-08-12,380729,116,3995,0,385,0,1.049,0.0,376349,116
Manitoba,2022-08-12,146874,0,2079,0,291,0,1.415,0.0,144504,0
Alberta,2022-08-12,598730,278,4694,0,748,0,0.784,0.0,593288,278
Yukon,2022-08-12,5301,8,29,0,0,0,0.547,0.0,5272,8
New Brunswick,2022-08-12,72968,0,451,0,32,0,0.618,0.0,72485,0
Newfoundland and Labrador,2022-08-12,50306,50,217,0,3,0,0.431,0.0,50086,50
Saskatchewan,2022-08-12,138968,0,1448,0,147,0,1.042,0.0,137373,0
Nova Scotia,2022-08-12,58932,200,473,0,44,0,0.803,0.0,58415,200
Newfoundland and Labrador,2022-08-13,50363,57,217,0,3,0,0.431,0.0,50143,57
Ontario,2022-08-13,1400050,1135,13903,12,1326,62,0.993,1.057,1384821,1061
Nova Scotia,2022-08-13,59085,153,473,0,44,0,0.801,0.0,58568,153
Saskatchewan,2022-08-13,140492,1524,1475,27,147,0,1.05,1.772,138870,1497
Yukon,2022-08-13,5307,6,30,1,0,0,0.565,16.667,5277,5
Prince Edward Island,2022-08-13,48353,659,52,1,10,0,0.108,0.152,48291,658
British Columbia,2022-08-13,380827,98,4037,42,385,0,1.06,42.857,376405,56
Manitoba,2022-08-13,147329,455,2093,14,291,0,1.421,3.077,144945,441
Alberta,2022-08-13,598963,233,4694,0,748,0,0.784,0.0,593521,233
Prince Edward Island,2022-08-14,48353,0,52,0,10,0,0.108,0.0,48291,0
British Columbia,2022-08-14,380917,90,4037,0,385,0,1.06,0.0,376495,90
Quebec,2022-08-14,1156124,775,15507,11,1993,0,1.341,1.419,1138624,764
Nova Scotia,2022-08-14,59214,129,473,0,44,0,0.799,0.0,58697,129
New Brunswick,2022-08-14,73643,0,456,0,27,0,0.619,0.0,73160,0
Newfoundland and Labrador,2022-08-14,50392,29,217,0,3,0,0.431,0.0,50172,29
Yukon,2022-08-14,5314,7,30,0,0,0,0.565,0.0,5284,7
Ontario,2022-08-14,1400991,941,13907,4,1366,40,0.993,0.425,1385718,897
Saskatchewan,2022-08-14,140492,0,1475,0,147,0,1.05,0.0,138870,0
Manitoba,2022-08-14,147329,0,2093,0,291,0,1.421,0.0,144945,0
Alberta,2022-08-14,599089,126,4694,0,748,0,0.784,0.0,593647,126
Newfoundland and Labrador,2022-08-15,50421,29,217,0,3,0,0.43,0.0,50201,29
Saskatchewan,2022-08-15,140492,0,1475,0,147,0,1.05,0.0,138870,0
Alberta,2022-08-15,599291,202,4721,27,748,0,0.788,13.366,593822,175
British Columbia,2022-08-15,381023,106,4037,0,385,0,1.06,0.0,376601,106
Manitoba,2022-08-15,147329,0,2093,0,291,0,1.421,0.0,144945,0
Prince Edward Island,2022-08-15,48353,0,52,0,10,0,0.108,0.0,48291,0
Yukon,2022-08-15,5317,3,30,0,0,0,0.564,0.0,5287,3
New Brunswick,2022-08-15,73643,0,456,0,27,0,0.619,0.0,73160,0
Nova Scotia,2022-08-15,59519,305,484,11,44,0,0.813,3.607,58991,294
Quebec,2022-08-15,1156837,713,15522,15,1993,0,1.342,2.104,1139322,698
Manitoba,2022-08-16,147329,0,2093,0,291,0,1.421,0.0,144945,0
Prince Edward Island,2022-08-16,48353,0,52,0,10,0,0.108,0.0,48291,0
New Brunswick,2022-08-16,73643,0,456,0,27,0,0.619,0.0,73160,0
Newfoundland and Labrador,2022-08-16,50481,60,217,0,3,0,0.43,0.0,50261,60
British Columbia,2022-08-16,381157,134,4037,0,385,0,1.059,0.0,376735,134
Saskatchewan,2022-08-16,140492,0,1475,0,147,0,1.05,0.0,138870,0
Yukon,2022-08-16,5320,3,30,0,0,0,0.564,0.0,5290,3
Nova Scotia,2022-08-16,59743,224,484,0,44,0,0.81,0.0,59215,224
Alberta,2022-08-16,599604,313,4721,0,748,0,0.787,0.0,594135,313
New Brunswick,2022-08-17,73643,0,456,0,27,0,0.619,0.0,73160,0
Manitoba,2022-08-17,147329,0,2093,0,291,0,1.421,0.0,144945,0
Alberta,2022-08-17,599835,231,4721,0,818,70,0.787,0.0,594296,161
Yukon,2022-08-17,5324,4,30,0,0,0,0.563,0.0,5294,4
Nova Scotia,2022-08-17,59979,236,484,0,44,0,0.807,0.0,59451,236
Ontario,2022-08-17,1405525,1693,13943,13,1372,30,0.992,0.768,1390210,1650
Prince Edward Island,2022-08-17,48353,0,52,0,10,0,0.108,0.0,48291,0
Newfoundland and Labrador,2022-08-17,50573,92,221,4,3,0,0.437,4.348,50349,88
British Columbia,2022-08-17,381259,102,4037,0,385,0,1.059,0.0,376837,102
Quebec,2022-08-17,1159315,1256,15542,10,2003,39,1.341,0.796,1141770,1207
Saskatchewan,2022-08-17,140492,0,1475,0,147,0,1.05,0.0,138870,0
Quebec,2022-08-18,1160435,1120,15557,15,2011,8,1.341,1.339,1142867,1097
British Columbia,2022-08-18,381371,112,4037,0,390,5,1.059,0.0,376944,107
Saskatchewan,2022-08-18,140492,0,1475,0,147,0,1.05,0.0,138870,0
New Brunswick,2022-08-18,73643,0,456,0,27,0,0.619,0.0,73160,0
Alberta,2022-08-18,600107,272,4721,0,818,0,0.787,0.0,594568,272
Manitoba,2022-08-18,147329,0,2093,0,291,0,1.421,0.0,144945,0
Nova Scotia,2022-08-18,60193,214,484,0,44,0,0.804,0.0,59665,214
Prince Edward Island,2022-08-18,48353,0,52,0,10,0,0.108,0.0,48291,0
Newfoundland and Labrador,2022-08-18,50643,70,221,0,3,0,0.436,0.0,50419,70
Yukon,2022-08-18,5326,2,30,0,0,0,0.563,0.0,5296,2
Saskatchewan,2022-08-19,140492,0,1475,0,147,0,1.05,0.0,138870,0
Alberta,2022-08-19,600299,192,4721,0,818,0,0.786,0.0,594760,192
Newfoundland and Labrador,2022-08-19,50689,46,221,0,3,0,0.436,0.0,50465,46
Nova Scotia,2022-08-19,60386,193,484,0,44,0,0.802,0.0,59858,193
Prince Edward Island,2022-08-19,48353,0,52,0,10,0,0.108,0.0,48291,0
British Columbia,2022-08-19,381489,118,4037,0,390,0,1.058,0.0,377062,118
New Brunswick,2022-08-19,73643,0,456,0,27,0,0.619,0.0,73160,0
Yukon,2022-08-19,5331,5,30,0,0,0,0.563,0.0,5301,5
Manitoba,2022-08-19,147329,0,2093,0,291,0,1.421,0.0,144945,0
Quebec,2022-08-20,1162289,859,15574,9,1999,2,1.34,1.048,1144716,848
British Columbia,2022-08-20,381564,75,4097,60,390,0,1.074,80.0,377077,15
Newfoundland and Labrador,2022-08-20,50742,53,221,0,3,0,0.436,0.0,50518,53
Yukon,2022-08-20,5335,4,30,0,0,0,0.562,0.0,5305,4
Prince Edward Island,2022-08-20,49063,710,53,1,10,0,0.108,0.141,49000,709
Manitoba,2022-08-20,147806,477,2105,12,291,0,1.424,2.516,145410,465
Nova Scotia,2022-08-20,60557,171,484,0,44,0,0.799,0.0,60029,171
Alberta,2022-08-20,600492,193,4721,0,818,0,0.786,0.0,594953,193
Ontario,2022-08-20,1409732,1128,13982,15,1314,30,0.992,1.33,1394436,1083
Saskatchewan,2022-08-20,140492,0,1475,0,147,0,1.05,0.0,138870,0
New Brunswick,2022-08-21,74440,0,462,0,21,0,0.621,0.0,73957,0
Alberta,2022-08-21,600697,205,4721,0,818,0,0.786,0.0,595158,205
Manitoba,2022-08-21,147806,0,2105,0,291,0,1.424,0.0,145410,0
Newfoundland and Labrador,2022-08-21,50774,32,221,0,3,0,0.435,0.0,50550,32
Ontario,2022-08-21,1410648,916,13997,15,1374,60,0.992,1.638,1395277,841
Nova Scotia,2022-08-21,60709,152,484,0,44,0,0.797,0.0,60181,152
Yukon,2022-08-21,5335,0,30,0,0,0,0.562,0.0,5305,0
British Columbia,2022-08-21,381642,78,4097,0,390,0,1.074,0.0,377155,78
Saskatchewan,2022-08-21,140492,0,1475,0,147,0,1.05,0.0,138870,0
Prince Edward Island,2022-08-21,49063,0,53,0,10,0,0.108,0.0,49000,0
Quebec,2022-08-21,1162969,680,15590,16,1999,0,1.341,2.353,1145380,664
British Columbia,2022-08-22,381754,112,4097,0,390,0,1.073,0.0,377267,112
Prince Edward Island,2022-08-22,49063,0,53,0,10,0,0.108,0.0,49000,0
Newfoundland and Labrador,2022-08-22,50793,19,221,0,3,0,0.435,0.0,50569,19
Saskatchewan,2022-08-22,140492,0,1475,0,147,0,1.05,0.0,138870,0
Yukon,2022-08-22,5335,0,30,0,0,0,0.562,0.0,5305,0
New Brunswick,2022-08-22,74440,0,462,0,21,0,0.621,0.0,73957,0
Nova Scotia,2022-08-22,60963,254,492,8,44,0,0.807,3.15,60427,246
Quebec,2022-08-22,1163610,641,15607,17,1999,0,1.341,2.652,1146004,624
Alberta,2022-08-22,600854,157,4721,0,818,0,0.786,0.0,595315,157
Manitoba,2022-08-22,147806,0,2105,0,291,0,1.424,0.0,145410,0
British Columbia,2022-08-23,381838,84,4097,0,390,0,1.073,0.0,377351,84
Yukon,2022-08-23,5345,10,30,0,0,0,0.561,0.0,5315,10
Newfoundland and Labrador,2022-08-23,50842,49,221,0,3,0,0.435,0.0,50618,49
Saskatchewan,2022-08-23,140492,0,1475,0,147,0,1.05,0.0,138870,0
New Brunswick,2022-08-23,74440,0,462,0,21,0,0.621,0.0,73957,0
Nova Scotia,2022-08-23,61210,247,492,0,44,0,0.804,0.0,60674,247
Prince Edward Island,2022-08-23,49063,0,53,0,10,0,0.108,0.0,49000,0
Manitoba,2022-08-23,147806,0,2105,0,291,0,1.424,0.0,145410,0
Alberta,2022-08-23,601114,260,4748,27,818,0,0.79,10.385,595548,233
Ontario,2022-08-23,1413582,1671,14030,14,1364,25,0.993,0.838,1398188,1632
Quebec,2022-08-24,1165572,1022,15634,14,1986,27,1.341,1.37,1147952,981
New Brunswick,2022-08-24,74440,0,462,0,21,0,0.621,0.0,73957,0
Newfoundland and Labrador,2022-08-24,50904,62,225,4,3,0,0.442,6.452,50676,58
Alberta,2022-08-24,601355,241,4748,0,870,52,0.79,0.0,595737,189
British Columbia,2022-08-24,381945,107,4097,0,390,0,1.073,0.0,377458,107
Nova Scotia,2022-08-24,61444,234,492,0,44,0,0.801,0.0,60908,234
Yukon,2022-08-24,5347,2,30,0,0,0,0.561,0.0,5317,2
Prince Edward Island,2022-08-24,49063,0,53,0,10,0,0.108,0.0,49000,0
Saskatchewan,2022-08-24,140492,0,1475,0,147,0,1.05,0.0,138870,0
Manitoba,2022-08-24,147806,0,2105,0,291,0,1.424,0.0,145410,0
New Brunswick,2022-08-25,74440,0,462,0,21,0,0.621,0.0,73957,0
British Columbia,2022-08-25,382057,112,4097,0,390,0,1.072,0.0,377570,112
Nova Scotia,2022-08-25,61642,198,492,0,44,0,0.798,0.0,61106,198
Alberta,2022-08-25,601542,187,4748,0,870,0,0.789,0.0,595924,187
Saskatchewan,2022-08-25,140492,0,1475,0,147,0,1.05,0.0,138870,0
Prince Edward Island,2022-08-25,49063,0,53,0,10,0,0.108,0.0,49000,0
Newfoundland and Labrador,2022-08-25,50956,52,225,0,3,0,0.442,0.0,50728,52
Manitoba,2022-08-25,147806,0,2105,0,291,0,1.424,0.0,145410,0
Yukon,2022-08-25,5351,4,30,0,0,0,0.561,0.0,5321,4
New Brunswick,2022-08-26,74440,0,462,0,21,0,0.621,0.0,73957,0
Yukon,2022-08-26,5355,4,30,0,0,0,0.56,0.0,5325,4
Saskatchewan,2022-08-26,140492,0,1475,0,147,0,1.05,0.0,138870,0
Prince Edward Island,2022-08-26,49063,0,53,0,10,0,0.108,0.0,49000,0
Nova Scotia,2022-08-26,61814,172,492,0,44,0,0.796,0.0,61278,172
Newfoundland and Labrador,2022-08-26,51009,53,225,0,3,0,0.441,0.0,50781,53
British Columbia,2022-08-26,382132,75,4097,0,390,0,1.072,0.0,377645,75
Alberta,2022-08-26,601708,166,4748,0,870,0,0.789,0.0,596090,166
Manitoba,2022-08-26,147806,0,2105,0,291,0,1.424,0.0,145410,0
New Brunswick,2022-08-27,75152,712,466,4,33,12,0.62,0.562,74653,696
Manitoba,2022-08-27,148428,622,2115,10,291,0,1.425,1.608,146022,612
Alberta,2022-08-27,601892,184,4748,0,870,0,0.789,0.0,596274,184
Saskatchewan,2022-08-27,140492,0,1475,0,147,0,1.05,0.0,138870,0
Prince Edward Island,2022-08-27,49834,771,54,1,10,0,0.108,0.13,49770,770
Nova Scotia,2022-08-27,61935,121,492,0,44,0,0.794,0.0,61399,121
Yukon,2022-08-27,5361,6,30,0,0,0,0.56,0.0,5331,6
British Columbia,2022-08-27,382215,83,4145,48,390,0,1.084,57.831,377680,35
Newfoundland and Labrador,2022-08-27,51046,37,225,0,3,0,0.441,0.0,50818,37
Prince Edward Island,2022-08-28,49834,0,54,0,10,0,0.108,0.0,49770,0
Newfoundland and Labrador,2022-08-28,51076,30,225,0,3,0,0.441,0.0,50848,30
Alberta,2022-08-28,602056,164,4748,0,870,0,0.789,0.0,596438,164
Nova Scotia,2022-08-28,62037,102,492,0,44,0,0.793,0.0,61501,102
Ontario,2022-08-28,1419723,812,14089,9,1300,49,0.992,1.108,1404334,754
Quebec,2022-08-28,1168566,569,15682,17,1880,0,1.342,2.988,1151004,552
Manitoba,2022-08-28,148428,0,2115,0,291,0,1.425,0.0,146022,0
New Brunswick,2022-08-28,75152,0,466,0,33,0,0.62,0.0,74653,0
British Columbia,2022-08-28,382291,76,4145,0,390,0,1.084,0.0,377756,76
Saskatchewan,2022-08-28,140492,0,1475,0,147,0,1.05,0.0,138870,0
Yukon,2022-08-28,5365,4,30,0,0,0,0.559,0.0,5335,4
Manitoba,2022-08-29,148428,0,2115,0,291,0,1.425,0.0,146022,0
Newfoundland and Labrador,2022-08-29,51087,11,225,0,3,0,0.44,0.0,50859,11
New Brunswick,2022-08-29,75152,0,466,0,33,0,0.62,0.0,74653,0
British Columbia,2022-08-29,382380,89,4145,0,390,0,1.084,0.0,377845,89
Alberta,2022-08-29,602197,141,4790,42,870,0,0.795,29.787,596537,99
Prince Edward Island,2022-08-29,49834,0,54,0,10,0,0.108,0.0,49770,0
Nova Scotia,2022-08-29,62300,263,497,5,44,0,0.798,1.901,61759,258
Saskatchewan,2022-08-29,140492,0,1475,0,147,0,1.05,0.0,138870,0
Quebec,2022-08-29,1169054,488,15691,9,1880,0,1.342,1.844,1151483,479
Yukon,2022-08-29,5367,2,30,0,0,0,0.559,0.0,5337,2
Newfoundland and Labrador,2022-08-30,51130,43,225,0,3,0,0.44,0.0,50902,43
New Brunswick,2022-08-30,75152,0,466,0,33,0,0.62,0.0,74653,0
Nova Scotia,2022-08-30,62464,164,497,0,44,0,0.796,0.0,61923,164
Manitoba,2022-08-30,148428,0,2115,0,291,0,1.425,0.0,146022,0
British Columbia,2022-08-30,382485,105,4145,0,390,0,1.084,0.0,377950,105
Prince Edward Island,2022-08-30,49834,0,54,0,10,0,0.108,0.0,49770,0
Alberta,2022-08-30,602367,170,4790,0,870,0,0.795,0.0,596707,170
Saskatchewan,2022-08-30,140492,0,1475,0,147,0,1.05,0.0,138870,0
Yukon,2022-08-30,5374,7,30,0,0,0,0.558,0.0,5344,7
Manitoba,2022-08-31,148428,0,2115,0,291,0,1.425,0.0,146022,0
British Columbia,2022-08-31,382594,109,4145,0,390,0,1.083,0.0,378059,109
New Brunswick,2022-08-31,75152,0,466,0,33,0,0.62,0.0,74653,0
Saskatchewan,2022-08-31,140492,0,1475,0,147,0,1.05,0.0,138870,0
Yukon,2022-08-31,5377,3,30,0,0,0,0.558,0.0,5347,3
Nova Scotia,2022-08-31,62657,193,497,0,44,0,0.793,0.0,62116,193
Prince Edward Island,2022-08-31,49834,0,54,0,10,0,0.108,0.0,49770,0
Newfoundland and Labrador,2022-08-31,51172,42,229,4,3,0,0.448,9.524,50940,38
Nova Scotia,2022-09-01,62809,152,497,0,44,0,0.791,0.0,62268,152
Manitoba,2022-09-01,148428,0,2115,0,291,0,1.425,0.0,146022,0
Newfoundland and Labrador,2022-09-01,51210,38,229,0,3,0,0.447,0.0,50978,38
Alberta,2022-09-01,602740,174,4790,0,857,0,0.795,0.0,597093,174
Ontario,2022-09-01,1425047,1346,14139,17,1243,2,0.992,1.263,1409665,1327
Prince Edward Island,2022-09-01,49834,0,54,0,10,0,0.108,0.0,49770,0
Saskatchewan,2022-09-01,140492,0,1475,0,147,0,1.05,0.0,138870,0
Yukon,2022-09-01,5383,6,30,0,0,0,0.557,0.0,5353,6
New Brunswick,2022-09-01,75152,0,466,0,33,0,0.62,0.0,74653,0
Yukon,2022-09-02,5388,5,30,0,0,0,0.557,0.0,5358,5
Nova Scotia,2022-09-02,62996,187,497,0,44,0,0.789,0.0,62455,187
Saskatchewan,2022-09-02,140492,0,1475,0,147,0,1.05,0.0,138870,0
Manitoba,2022-09-02,148428,0,2115,0,291,0,1.425,0.0,146022,0
British Columbia,2022-09-02,382764,85,4145,0,306,0,1.083,0.0,378313,85
Newfoundland and Labrador,2022-09-02,51231,21,229,0,3,0,0.447,0.0,50999,21
Alberta,2022-09-02,602889,149,4790,0,857,0,0.795,0.0,597242,149
Prince Edward Island,2022-09-02,49834,0,54,0,10,0,0.108,0.0,49770,0
New Brunswick,2022-09-02,75152,0,466,0,33,0,0.62,0.0,74653,0
Saskatchewan,2022-09-03,140492,0,1475,0,147,0,1.05,0.0,138870,0
British Columbia,2022-09-03,382832,68,4183,38,306,0,1.093,55.882,378343,30
Manitoba,2022-09-03,148903,475,2118,3,291,0,1.422,0.632,146494,472
Yukon,2022-09-03,5392,4,30,0,0,0,0.556,0.0,5362,4
New Brunswick,2022-09-03,75741,589,472,6,37,4,0.623,1.019,75232,579
Newfoundland and Labrador,2022-09-03,51267,36,229,0,3,0,0.447,0.0,51035,36
Alberta,2022-09-03,603029,140,4790,0,857,0,0.794,0.0,597382,140
Prince Edward Island,2022-09-03,50404,570,56,2,10,0,0.111,0.351,50338,568
Nova Scotia,2022-09-03,63113,117,497,0,44,0,0.787,0.0,62572,117
Ontario,2022-09-03,1427162,927,14163,12,1162,26,0.992,1.294,1411837,889
Manitoba,2022-09-04,148903,0,2118,0,291,0,1.422,0.0,146494,0
Quebec,2022-09-04,1173574,477,15742,7,1681,0,1.341,1.468,1156151,470
Saskatchewan,2022-09-04,140492,0,1475,0,147,0,1.05,0.0,138870,0
Alberta,2022-09-04,603147,118,4790,0,857,0,0.794,0.0,597500,118
British Columbia,2022-09-04,382905,73,4183,0,306,0,1.092,0.0,378416,73
Yukon,2022-09-04,5397,5,30,0,0,0,0.556,0.0,5367,5
New Brunswick,2022-09-04,75741,0,472,0,37,0,0.623,0.0,75232,0
Prince Edward Island,2022-09-04,50404,0,56,0,10,0,0.111,0.0,50338,0
Newfoundland and Labrador,2022-09-04,51284,17,229,0,3,0,0.447,0.0,51052,17
Ontario,2022-09-04,1427810,648,14171,8,1230,68,0.992,1.235,1412409,572
Nova Scotia,2022-09-04,63204,91,497,0,44,0,0.786,0.0,62663,91
Ontario,2022-09-05,1428551,741,14183,12,1242,12,0.993,1.619,1413126,717
Saskatchewan,2022-09-05,140492,0,1475,0,147,0,1.05,0.0,138870,0
Yukon,2022-09-05,5398,1,30,0,0,0,0.556,0.0,5368,1
Newfoundland and Labrador,2022-09-05,51292,8,229,0,3,0,0.446,0.0,51060,8
Prince Edward Island,2022-09-05,50404,0,56,0,10,0,0.111,0.0,50338,0
British Columbia,2022-09-05,382972,67,4183,0,306,0,1.092,0.0,378483,67
New Brunswick,2022-09-05,75741,0,472,0,37,0,0.623,0.0,75232,0
Manitoba,2022-09-05,148903,0,2118,0,291,0,1.422,0.0,146494,0
Alberta,2022-09-05,603261,114,4832,42,857,0,0.801,36.842,597572,72
Nova Scotia,2022-09-05,63334,130,507,10,44,0,0.801,7.692,62783,120
Quebec,2022-09-05,1174028,454,15746,4,1681,0,1.341,0.881,1156601,450
Nova Scotia,2022-09-06,63537,203,507,0,44,0,0.798,0.0,62986,203
Ontario,2022-09-06,1429684,1133,14197,14,1303,61,0.993,1.236,1414184,1058
Alberta,2022-09-06,603377,116,4832,0,857,0,0.801,0.0,597688,116
Prince Edward Island,2022-09-06,50404,0,56,0,10,0,0.111,0.0,50338,0
Yukon,2022-09-06,5406,8,30,0,0,0,0.555,0.0,5376,8
Manitoba,2022-09-06,148903,0,2118,0,291,0,1.422,0.0,146494,0
British Columbia,2022-09-06,383057,85,4183,0,306,0,1.092,0.0,378568,85
Newfoundland and Labrador,2022-09-06,51318,26,229,0,3,0,0.446,0.0,51086,26
New Brunswick,2022-09-06,75741,0,472,0,37,0,0.623,0.0,75232,0
Saskatchewan,2022-09-06,140492,0,1475,0,147,0,1.05,0.0,138870,0
Prince Edward Island,2022-09-07,50404,0,56,0,10,0,0.111,0.0,50338,0
Quebec,2022-09-07,1175553,913,15759,3,1635,78,1.341,0.329,1158159,832
Yukon,2022-09-07,5411,5,30,0,0,0,0.554,0.0,5381,5
New Brunswick,2022-09-07,75741,0,472,0,37,0,0.623,0.0,75232,0
Manitoba,2022-09-07,148903,0,2118,0,291,0,1.422,0.0,146494,0
Saskatchewan,2022-09-07,140492,0,1475,0,147,0,1.05,0.0,138870,0
British Columbia,2022-09-07,383150,93,4183,0,306,0,1.092,0.0,378661,93
Newfoundland and Labrador,2022-09-07,51329,11,234,5,3,0,0.456,45.455,51092,6
Nova Scotia,2022-09-07,63732,195,507,0,44,0,0.796,0.0,63181,195
Quebec,2022-09-08,1176418,865,15765,6,1638,3,1.34,0.694,1159015,856
Manitoba,2022-09-08,148903,0,2118,0,291,0,1.422,0.0,146494,0
Yukon,2022-09-08,5415,4,30,0,0,0,0.554,0.0,5385,4
Prince Edward Island,2022-09-08,50404,0,56,0,10,0,0.111,0.0,50338,0
British Columbia,2022-09-08,383260,110,4183,0,324,18,1.091,0.0,378753,92
New Brunswick,2022-09-08,75741,0,472,0,37,0,0.623,0.0,75232,0
Saskatchewan,2022-09-08,140492,0,1475,0,147,0,1.05,0.0,138870,0
Newfoundland and Labrador,2022-09-08,51351,22,234,0,3,0,0.456,0.0,51114,22
Alberta,2022-09-08,603766,175,4832,0,799,0,0.8,0.0,598135,175
Nova Scotia,2022-09-08,63882,150,507,0,44,0,0.794,0.0,63331,150
